20200325 오후 5:01,100,264,박복영 靑경제보좌관 코로나19 극복 위해 현대車·삼성전자 등 간담회,자동차 반도체 디스플레이 관광 항공 등 해외 진출기업 간담회“애로·건의 사항 관련부처와 신속 대응 계획” 사진 청와대 이데일리 김영환 기자 박복영 청와대 경제보좌관 신남방정책특별위원회 위원장 은 25일 현대자동차 삼성전자 삼성디스플레이 하나투어 대한항공 제주항공 현대중공업 신한은행 롯데건설 한세실업 장금상선 포스코인터내셔널 이노뎁 등 기업들과 간담회를 개최하고 코로나19 대응에 대한 의견을 청취했다.박 보좌관은 이날 오후3시 서울 종로구 한국프레스센터 20층 에서 해외진출 관련 자동차 반도체 디스플레이 관광 항공 등 주요 업종의 대표 기업들과 간담회를 개최하고 주요 업종별 해외 진출 대표기업들의 애로·건의사항을 청취하고 향후 정책 방향에 대한 의견을 구했다. 이번 행사는 신남방정책특별위원회 위원장이 취임 후 처음 개최하는 기업간담회다.기업인들은 이번 코로나19 상황에 직면하여 다양한 애로사항을 호소하고 정부의 적극적인 지원을 요청했다. 이들은 △ 해외국가의 입국제한으로 인해 직원들의 출장이 어려워짐에 따른 현지 공장경영 차질 △원부자재 수급 차질 △급격한 매출·수익 감소 등을 대표적 애로 사항으로 제기했다.이외에도 △ 현지 마스크 등 위생용품 확보의 어려움 △ 거래처 등과 면담 지연·취소 △ 출장관련 항공편 확보 어려움 등을 호소했다.이와 함께 기업인들은 이러한 어려움을 타개하기 위해 △ 원활한 인력이동을 위한 외국 정부와 적극적인 협력과 함께 △ 과감한 내수진작 지원 △ 긴급 세제·금융지원 등을 건의했다.박 보좌관은 “오늘 개진된 애로·건의 사항들에 해서는 관련 부처와 공유하고 신속한 대응을 요청할 계획”이라며 “향후에도 기업들과 정책소통에 적극 나설 계획임을 언급하면서 산업계에서도 애로·건의 사항이 있을 경우 신남방정책특별위원회 등을 통해 언제라도 전달해 줄 것”을 요청했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004605720,1
20200304 오후 3:35,100,266,삼성전자에 국세십조원탑 전수하는 홍남기 부총리,서울 뉴시스 홍남기 부총리 겸 기획재정부 장관이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 훈·포장 및 고액 납세탑 전수식에 참석해 삼성전자에 국세 십조 원 탑을 전수하고 있다. 사진 기획재정부 제공 2020.03.04.photo newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=266&oid=003&aid=0009738212,1
20200304 오후 3:35,100,266,삼성전자 국세십조원탑 전수,서울 뉴시스 홍남기 부총리 겸 기획재정부 장관이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 훈·포장 및 고액 납세탑 전수식에 참석해 삼성전자에 국세 십조 원 탑을 전수하고 있다. 사진 기획재정부 제공 2020.03.04.photo newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=266&oid=003&aid=0009738207,1
20200304 오후 3:18,100,266,삼성전자 납세자의 날 국세 10조원 탑 수상,서울 뉴스1 홍남기 경제부총리 겸 기획재정부 장관 오른쪽 이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 정부포상 전수식에서 삼성전자 관계자에게 국세 10조 원 탑을 전수하고 있다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=266&oid=421&aid=0004501895,1
20200304 오후 3:18,100,266,삼성전자에 국세 10조원 탑 전수하는 홍남기 부총리,서울 뉴스1 홍남기 경제부총리 겸 기획재정부 장관 오른쪽 이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 정부포상 전수식에서 삼성전자 관계자에게 국세 10조 원 탑을 전수하고 있다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=266&oid=421&aid=0004501894,1
20200318 오전 5:02,100,267,미리보는 오늘 코로나19 여파…‘주주 61만 명’ 삼성전자 창사 이래 첫 전자투표,━ 삼성전자 주총 창사 최초 전자투표로 진행됩니다. 지난해 3월 20일 서울 서초구 삼성전자 서초사옥에서 열린 삼성전자 제50기 정기 주주총회에서 주주들이 총회장 입장을 위해 길게 줄지어 서 있는 모습. 연합뉴스 삼성전자가 오늘 수원에서 주주총회를 개최합니다. 올해 주총에서 눈에 띄는 부분은 처음으로 전자투표제가 실시된다는 점입니다. 1969년 창사 이후 처음 있는 일입니다. 삼성전자는 신종 코로나바이러스 감염증 코로나19 확산 사태에서 주주들이 대거 몰리는 주총 특성을 고려해 안전을 위해 전자투표제를 도입했다고 설명했습니다. 전자투표제 도입에 따라 이번 주총에선 주주들이 주총장까지 찾아오지 않아도 의사 표시를 할 수 있습니다. 더읽기 삼성전자 18일 수원서 주총개최…올해 처음 전자투표제 도입 ━ 文대통령이 경제주체 원탁회의를 주재합니다. 문재인 대통령이 17일 서울정부청사에서 열린 국무회의에 참석해 발언하고 있다. 청와대사진기자단 문재인 대통령은 오늘 청와대에서 경제주체 원탁회의를 주재하고 코로나19 사태로 인한 경제적 파장을 최소화하기 위한 토론을 벌입니다. 회의에는 당정청 기업 노동계 가계 등 경제주체를 아우르는 참석자들이 모일 예정입니다. 문 대통령은 어제 국무회의에서 현 상황을 “미증유의 비상경제 시국”으로 진단하고 범국가적 대응 역량을 최대한 끌어올리겠다고 밝힌 바 있는데요. 이날 회의에 이어 내일은 문 대통령이 직접 주재하는 ‘비상경제회의’ 첫 회의가 열립니다. 더읽기 文 “이것저것 따질때 아니다”…19일 대통령 주재 비상경제회의 연다 ━ 미래통합당과 미래한국당 간 비례대표 공천 갈등이 봉합될까요 황교안 미래통합당 대표 왼쪽 과 한선교 미래한국당 대표. 연합뉴스 미래한국당이 오늘 오전 최고위원회의를 열고 비례대표 공천 결과에 대한 재심의를 공천관리위원회에 요청하기로 했습니다. 최고위에서 재심의가 결정되면 공관위를 다시 열어 논의하는 과정을 거치게 됩니다. 앞서 미래한국당 공관위는 비례대표 후보 40명 추천안을 확정했는데 미래한국당이 당선권으로 판단하는 20번 안에 미래통합당에서 영입한 인사는 단 1명만 포함시켰습니다. 통합당 내에선 “천하의 배신”이라는 격한 반응이 나왔고 영입인사 일부는 황교안 대표 사무실로 찾아가 “심사 과정이 독단적”이라는 성명서를 전달한 것으로 알려졌습니다. 공병호 공관위원장이 최고위의 재의 요구 방침에 반발하고 있어 갈등의 불씨는 아직 꺼지지 않은 상태입니다. 더읽기 황교안 “자체 비례당” 압박에 한선교 “명단 일부 재심” ━ 상반기 수입 마스크 관세를 0%로 낮춥니다. 지난 17일 오후 경기도 수원시 한 가정집에 마스크가 걸려 있다. 뉴스1 정부가 코로나19 사태로 마스크 품귀 현상이 빚어지자 수입 마스크와 마스크 핵심 원자재에 대해 한시적으로 관세를 물리지 않기로 했습니다. 무관세 조치는 오늘부터 오는 6월 30일까지 시행됩니다. 기획재정부는 어제 대통령 주재 국무회의에서 이 같은 내용의 할당관세 규정 개정안이 의결됐다고 밝혔습니다. 개정안에 따르면 정부는 수술용·보건용 마스크의 관세와 마스크 핵심 원자재인 멜트브라운 MB 필터의 관세를 0%로 내리기로 했습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=267&oid=025&aid=0002985002,0
20200304 오후 3:35,100,269,삼성전자에 국세십조원탑 전수하는 홍남기 부총리,서울 뉴시스 홍남기 부총리 겸 기획재정부 장관이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 훈·포장 및 고액 납세탑 전수식에 참석해 삼성전자에 국세 십조 원 탑을 전수하고 있다. 사진 기획재정부 제공 2020.03.04.photo newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=003&aid=0009738212,1
20200304 오후 3:35,100,269,삼성전자 국세십조원탑 전수,서울 뉴시스 홍남기 부총리 겸 기획재정부 장관이 4일 오후 서울 중구 은행연합회에서 열린 제54회 납세자의 날 훈·포장 및 고액 납세탑 전수식에 참석해 삼성전자에 국세 십조 원 탑을 전수하고 있다. 사진 기획재정부 제공 2020.03.04.photo newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=003&aid=0009738207,1
20200309 오후 12:08,100,269,통합당 대만처럼 삼성전자 LG전자 마스크 생산해야,조경태 대만은 한 장 200원인 마스크 우리는 얼마인가 오마이뉴스 글 류승연 사진 남소연 마이크 잡은 심재철미래통합당 심재철 원내대표가 9일 오전 서울 여의도 국회에서 열린 최고위원회의에서 모두발언을 하고 있다. 오른쪽은 황교안 대표. ⓒ 남소연 대만처럼 삼성전자나 LG전자도 당분간 마스크를 생산해야 한다 조경태 미래통합당 최고위원이 삼성전자 등 제조업 관련 국내 대기업들이 코로나19 사태가 진정될 때까지 일시적으로 마스크를 생산해야 한다고 주장하며 정부에 이들을 향한 지원을 제안했다. 전자 회사에서도 마스크를 생산하도록 한 대만 정부를 치켜세우면서다.대만 정부의 코로나19 대책 우수 사례 로 치켜세운 미래통합당조 최고위원은 9일 국회 당 최고위원회에 참석해 대만 정부와 우리 정부의 코로나19 대응책을 일일이 비교해가며 정부를 향해 날선 공격을 퍼부었다.그는 이날부터 시행되는 마스크 5부제 관련 정부가 산수조차 제대로 못 하고 있다고 비판했다. 조 최고위원은 여당은 일주일마다 국민들에게 마스크가 2장씩 돌아간다고 주장했는데 계산해보면 1억356만장이 나온다 며 마스크 제조기를 풀로 가동해도 우리나라 제조여건상 마스크를 일주일에 7700만장밖에 생산하지 못하는데 나머지를 어디서 가져올 것이냐 고 지적했다.그러면서 대만 정부의 대응책을 우수 사례 로 언급했다. 조 최고위원은 2300만 인구의 대만에서 나오는 하루 마스크 생산량은 1000만장 이라며 마스크 대란이 없는 이유는 1월 21일 코로나19 첫 확진자가 나온 뒤 정부가 1월 24일부터 마스크 수출을 전면 금지시켰기 때문이다 고 목소리를 높였다. 안정적으로 마스크가 공급될 수 있도록 대만 정부는 대기업 전자회사도 마스크를 생산하도록 했다 고도 덧붙였다.실제로 BBC는 아이폰 제조사인 대만 폭스콘이 하루 200만개에 달하는 의료용 마스크를 만들고 있다고 지난 2일 보도했다.조 최고위원은 이어 우리나라에서 첫 확진자는 대만보다 하루 전날 1월20일 나왔다 며 그런데도 마스크 수출 금지를 3월 6일에 했다 대통령으로서 명백한 직무 유기 라고 목소리를 높였다. 조 최고위원은 대만과 우리나라의 마스크 가격을 비교하며 대만에서 마스크는 한 장에 200원씩인데 우리는 얼마냐 고 반문하기도 했다.조 최고위원은 마스크 대란 의 대안으로 국내 제조 대기업의 마스크 생산을 제안했다. 그는 지금 국내 마스크 생산량으로는 국민들에게 일주일에 한 장도 돌아가기 어렵다 며 현실적인 어려움을 감안해 삼성전자나 LG전자 SK하이닉스 등 대기업에서도 마스크를 한시적으로 생산할 수 있게 정부가 지원해야 한다 고 주장했다.  필담 나누는 황교안 심재철미래통합당 황교안 대표와 심재철 원내대표가 9일 오전 서울 여의도 국회에서 열린 최고위원회의에서 필담을 나누고 있다. 오른쪽은 조경태 최고위원. ⓒ 남소연 심재철 통합당 원내대표 또한 대만 정부를 치켜세우며 정부의 대책을 지적하고 나섰다. 그는 같은 자리에서 마스크 대란이 일어난 건 정부의 오락가락 정책과 무능에 기인했다 며 우리와 비슷한 시기에 확진자가 생긴 대만과 비교해보면 쉽게 알 수 있다 고 운을 뗐다.코로나19로 인한 사망자가 처음 나온 날 이후 정부 반응을 질타했다. 심 원내대표는 2월 19일 사망자 발생 이후에도 정부는 짜파구리 파티를 열었고 마스크 생산 능력이 충분하다고 자화자찬했다 며 그러다 3월 6일에서야 마스크 수출을 전면금지했다 고 목소리를 높였다.이어 하지만 대만 정부는 마스크 제조기 90대를 직접 사들여 민간 공장에 제공했다 며 대만에서 하루에 생산 가능한 마스크 개수가 처음엔 390만개였으나 지금은 820만개로 늘었고 4월에는 1300만개로 늘어난다고 한다 고 질책했다.대만의 코로나19 대책 살펴보니실제로대만이 마스크 대란 을 피해갈 수 있었던 건 대만 정부가 마스크 배급제를 실시하면서 동시에 마스크 생산량을 늘리는 데 앞장섰기 때문이라는 분석이 나온다.대만은 첫 확진 환자가 생긴 지난 1월 21일로부터 며칠 지나지 않은 24일부터 마스크 수출을 전면 금지하고 인당 마스크 구매량을 일주일에 3매로 제한했다. 그런데도 마스크가 부족해지자 정부는 지난 2월 6일부터 마스크 생산 가능 물량을 모두 사들여 지정된 6000여곳의 약국에서만 판매하도록 했다.이와 함께 마스크 생산량을 늘리기 위한 노력도 계속했다. 대만 정부는 마스크 제조업체들에 공장 풀가동 을 요구한 뒤 생산라인을 늘리기 위한 자금을 지원했다. 마스크 제조기 90대를 직접 구입해 민간 공장에 기증하기도 했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=047&aid=0002260371,
20200323 오후 2:24,100,269,홍종기 전 삼성전자 변호사 미래통합당 수원정 출마,수원 뉴시스 김경호 기자 홍종기 41 전 삼성전자 변호사가 4·15 총선 경기 수원시 정 선거구에 미래통합당 후보로 출마한다. 두 아이의 젊은 아빠로서 우리 아이들이 공정하고 정의로운 세상에서 기회가 보장된 삶을 영위하도록 힘을 보태겠다 고 23일 밝혔다.홍 후보는 영통은 대한민국에서 가장 젊고 역동적인 곳 이라며 가족과 더 행복한 삶 아이를 보호하고 교육하는 문제 양질의 문화 혜택과 출·퇴근 교통 문제 등에 대해 ‘구체적인 답’을 제시할 수 있는 실무가형 정치인 이 되겠다 고 다짐했다.홍 후보는 고려대 법학과를 졸업하고 제46회 사법시험에 합격한 뒤 미국 캘리포니아주립대학 UCLA 법과대학원에서 법학석사 조세법 전공 를 받았다. 서울고등검찰청 법무관과 법무법인 충정 변호사를 거친 뒤 영통에 있는 삼성전자 사내 변호사를 지냈다. 미래통합당 법률자문위원을 맡고 있으며 미래통합당 청년벨트 퓨처메이커로 공천을 받았다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=003&aid=0009771880,
