2020.11.11,353500.0,2500.0,351500.0,358500.0,347500.0,574386.0,035720
2020.11.10,356000.0,15500.0,357500.0,361500.0,354000.0,1105100.0,035720
2020.11.09,371500.0,1000.0,375000.0,376000.0,367500.0,593735.0,035720
2020.11.06,370500.0,7500.0,367000.0,380500.0,365500.0,1315572.0,035720
2020.11.05,363000.0,3500.0,359000.0,368500.0,353000.0,1061367.0,035720
2020.11.04,359500.0,23000.0,340500.0,361000.0,340000.0,1431026.0,035720
2020.11.03,336500.0,2000.0,334500.0,339000.0,332000.0,403786.0,035720
2020.11.02,334500.0,4500.0,330500.0,335500.0,328000.0,319856.0,035720
2020.10.30,330000.0,13000.0,343000.0,344000.0,330000.0,553748.0,035720
2020.10.29,343000.0,3500.0,342000.0,345500.0,338500.0,491546.0,035720
2020.10.28,346500.0,12500.0,335500.0,346500.0,335000.0,629567.0,035720
2020.10.27,334000.0,4500.0,324500.0,343500.0,324500.0,812610.0,035720
2020.10.26,329500.0,10500.0,337000.0,341000.0,328000.0,714722.0,035720
2020.10.23,340000.0,9000.0,348500.0,350000.0,340000.0,622592.0,035720
2020.10.22,349000.0,4500.0,351500.0,352000.0,345500.0,376380.0,035720
2020.10.21,353500.0,1000.0,351000.0,361000.0,351000.0,516282.0,035720
2020.10.20,352500.0,500.0,348000.0,353000.0,340000.0,759973.0,035720
2020.10.19,353000.0,4500.0,358000.0,362500.0,352000.0,362402.0,035720
2020.10.16,357500.0,4500.0,361000.0,362000.0,355000.0,400405.0,035720
2020.10.15,362000.0,6500.0,368000.0,368500.0,360000.0,422566.0,035720
2020.10.14,368500.0,3500.0,370000.0,375000.0,366000.0,333008.0,035720
2020.10.13,372000.0,500.0,374000.0,377000.0,371500.0,302317.0,035720
2020.10.12,371500.0,7500.0,383000.0,383000.0,371000.0,471624.0,035720
2020.10.08,379000.0,1500.0,383500.0,387000.0,379000.0,624658.0,035720
2020.10.07,380500.0,1000.0,378000.0,381500.0,376000.0,398285.0,035720
2020.10.06,381500.0,11000.0,373500.0,383500.0,370000.0,765339.0,035720
2020.10.05,370500.0,6000.0,360500.0,370500.0,358000.0,522228.0,035720
2020.09.29,364500.0,4500.0,374500.0,375000.0,364000.0,612054.0,035720
2020.09.28,369000.0,17500.0,356500.0,372000.0,354000.0,674705.0,035720
2020.09.25,351500.0,500.0,356000.0,358000.0,346500.0,449701.0,035720
2020.09.24,352000.0,13500.0,361000.0,361500.0,351000.0,763638.0,035720
2020.09.23,365500.0,12500.0,358500.0,367000.0,353000.0,930394.0,035720
2020.09.22,353000.0,11500.0,361000.0,369000.0,351000.0,880318.0,035720
2020.09.21,364500.0,8500.0,371500.0,374000.0,364000.0,530255.0,035720
2020.09.18,373000.0,2000.0,369000.0,377000.0,366000.0,495271.0,035720
2020.09.17,371000.0,6000.0,373500.0,374000.0,369000.0,617702.0,035720
2020.09.16,377000.0,4000.0,384000.0,384500.0,377000.0,485743.0,035720
2020.09.15,381000.0,7500.0,371000.0,385000.0,369000.0,860038.0,035720
2020.09.14,373500.0,5500.0,377000.0,378000.0,369000.0,830231.0,035720
2020.09.11,379000.0,6500.0,382000.0,384000.0,375500.0,792840.0,035720
2020.09.10,385500.0,1500.0,392000.0,396500.0,384000.0,936708.0,035720
2020.09.09,384000.0,6000.0,381500.0,388000.0,379000.0,935573.0,035720
2020.09.08,390000.0,2000.0,393500.0,398500.0,380500.0,1020539.0,035720
2020.09.07,392000.0,10000.0,401500.0,401500.0,391000.0,928939.0,035720
2020.09.04,402000.0,8000.0,390000.0,404500.0,389500.0,1168529.0,035720
2020.09.03,410000.0,2000.0,415500.0,416000.0,404000.0,739215.0,035720
2020.09.02,412000.0,10500.0,405500.0,412500.0,401500.0,921655.0,035720
2020.09.01,401500.0,5500.0,413500.0,416000.0,400000.0,1100736.0,035720
2020.08.31,407000.0,1500.0,410500.0,420500.0,401000.0,1629751.0,035720
2020.08.28,405500.0,5000.0,413500.0,416000.0,400000.0,1506996.0,035720
2020.08.27,410500.0,18500.0,396500.0,413000.0,396000.0,1981840.0,035720
2020.08.26,392000.0,11000.0,380500.0,394000.0,378000.0,1351029.0,035720
2020.08.25,381000.0,1000.0,384500.0,385000.0,377000.0,887733.0,035720
2020.08.24,380000.0,10000.0,374500.0,382500.0,367500.0,969648.0,035720
2020.08.21,370000.0,5500.0,370000.0,373500.0,362000.0,1021460.0,035720
2020.08.20,364500.0,12000.0,376000.0,383000.0,359500.0,1686740.0,035720
2020.08.19,376500.0,1500.0,384500.0,385000.0,372000.0,1359266.0,035720
2020.08.18,378000.0,15500.0,371500.0,389500.0,367500.0,3032037.0,035720
2020.08.14,362500.0,2000.0,361000.0,366000.0,358000.0,825802.0,035720
2020.08.13,360500.0,6500.0,359000.0,365000.0,356500.0,1117859.0,035720
2020.08.12,354000.0,1500.0,348500.0,356500.0,347500.0,729434.0,035720
2020.08.11,352500.0,3500.0,351500.0,357000.0,347500.0,750285.0,035720
2020.08.10,356000.0,3000.0,346000.0,358500.0,341500.0,1086391.0,035720
2020.08.07,353000.0,11000.0,368000.0,370000.0,350500.0,1899111.0,035720
2020.08.06,364000.0,6500.0,358500.0,372500.0,357500.0,1848898.0,035720
2020.08.05,370500.0,500.0,366000.0,371000.0,362500.0,1075879.0,035720
2020.08.04,370000.0,4000.0,378500.0,384000.0,361000.0,1714642.0,035720
2020.08.03,366000.0,22500.0,347500.0,366000.0,347000.0,1636803.0,035720
2020.07.31,343500.0,11500.0,336000.0,344000.0,335500.0,1078837.0,035720
2020.07.30,332000.0,500.0,336000.0,337000.0,331500.0,615872.0,035720
2020.07.29,331500.0,2000.0,329000.0,333000.0,325000.0,618435.0,035720
2020.07.28,329500.0,3000.0,332000.0,336000.0,328500.0,873063.0,035720
2020.07.27,326500.0,2000.0,321000.0,329500.0,320500.0,603322.0,035720
2020.07.24,324500.0,5000.0,325000.0,333000.0,322000.0,907643.0,035720
2020.07.23,329500.0,11500.0,316500.0,329500.0,315000.0,1260435.0,035720
2020.07.22,318000.0,2000.0,310500.0,321500.0,306000.0,1159298.0,035720
2020.07.21,316000.0,6000.0,323500.0,326000.0,311500.0,1676630.0,035720
2020.07.20,310000.0,15000.0,325000.0,325000.0,310000.0,1534422.0,035720
2020.07.17,325000.0,3000.0,319000.0,327000.0,314000.0,1268587.0,035720
2020.07.16,322000.0,15500.0,332000.0,335500.0,319000.0,1941508.0,035720
2020.07.15,337500.0,5500.0,344000.0,349500.0,332000.0,1487417.0,035720
2020.07.14,343000.0,9000.0,340500.0,346500.0,340000.0,1212519.0,035720
2020.07.13,352000.0,3500.0,359000.0,361000.0,345000.0,1391744.0,035720
2020.07.10,355500.0,0.0,351000.0,368000.0,345500.0,2566935.0,035720
2020.07.09,355500.0,27500.0,335000.0,355500.0,332000.0,2463503.0,035720
2020.07.08,328000.0,17500.0,312000.0,328000.0,305000.0,1869663.0,035720
2020.07.07,310500.0,10000.0,306500.0,318000.0,304000.0,1552820.0,035720
2020.07.06,300500.0,6500.0,298000.0,307500.0,297000.0,1344851.0,035720
2020.07.03,294000.0,8500.0,289500.0,297000.0,284000.0,1604493.0,035720
2020.07.02,285500.0,16000.0,273500.0,285500.0,273000.0,1378545.0,035720
2020.07.01,269500.0,2000.0,271500.0,275000.0,267500.0,578023.0,035720
2020.06.30,267500.0,0.0,272000.0,273000.0,267500.0,624089.0,035720
2020.06.29,267500.0,7000.0,269000.0,273500.0,266000.0,778818.0,035720
2020.06.26,274500.0,0.0,279500.0,280000.0,268000.0,812726.0,035720
2020.06.25,274500.0,8000.0,278500.0,282000.0,273500.0,900258.0,035720
2020.06.24,282500.0,1000.0,281500.0,284000.0,275000.0,1081233.0,035720
2020.06.23,281500.0,7500.0,279000.0,289000.0,277000.0,2166267.0,035720
2020.06.22,274000.0,10500.0,263500.0,276000.0,260500.0,2008656.0,035720
2020.06.19,263500.0,0.0,267500.0,269500.0,262000.0,920126.0,035720
2020.06.18,263500.0,500.0,264500.0,267000.0,260500.0,981144.0,035720
2020.06.17,263000.0,0.0,261500.0,268000.0,258000.0,1162204.0,035720
2020.06.16,263000.0,10500.0,260500.0,263000.0,258000.0,915456.0,035720
2020.06.15,252500.0,13500.0,266000.0,271000.0,250000.0,1549230.0,035720
2020.06.12,266000.0,1000.0,256500.0,268000.0,256000.0,1688975.0,035720
2020.06.11,265000.0,3000.0,264000.0,268000.0,261000.0,1724551.0,035720
